Trace,Exp,Core_0_IPC,Core_0_instructions,Core_0_cycles,Core_0_LLC_total_access,Core_0_LLC_total_hit,Core_0_LLC_total_miss,Core_0_LLC_loads,Core_0_LLC_load_hit,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_0_L2C_total_access,Core_0_L2C_total_hit,Core_0_L2C_total_miss,Core_0_L2C_loads,Core_0_L2C_load_hit,Core_0_L2C_load_miss,Core_0_L2C_prefetch_requested,Core_0_L2C_prefetch_issued,Core_0_L2C_prefetch_useful,Core_0_L2C_prefetch_useless,Core_0_L2C_prefetch_late,Core_0_L2C_prefetch_filled,Core_0_L2C_prefetch_dropped,Core_0_L2C_average_miss_latency,Core_0_branch_prediction_accuracy,Core_0_branch_MPKI,Core_0_average_ROB_occupancy_at_mispredict,meta_selected_tsetlin,meta_selected_linucb,meta_selected_stride,meta_selected_pct_tsetlin,meta_selected_pct_linucb,meta_selected_pct_stride,meta_accuracy_ema_tsetlin,meta_accuracy_ema_linucb,meta_accuracy_ema_stride,meta_conf_ema_tsetlin,meta_conf_ema_linucb,meta_conf_ema_stride,meta_total_invocations,meta_all_empty,meta_stride_fallback,meta_single_ml,meta_explore,meta_greedy,meta_loser_boost,meta_sticky_switches,meta_epsilon_current,tsetlin_pt_lookup,tsetlin_pt_hit,tsetlin_pt_insert,tsetlin_predict_called,tsetlin_predict_explore,tsetlin_predict_exploit,tsetlin_predict_predicted,tsetlin_predict_multi_deg_called,tsetlin_predict_multi_deg_issued,tsetlin_reward_called,tsetlin_reward_pt_found,tsetlin_reward_correct_timely,tsetlin_reward_correct_untimely,tsetlin_reward_incorrect,tsetlin_learn_called,tsetlin_learn_positive,tsetlin_learn_negative,tsetlin_featurewise_pooled_predicts,tsetlin_featurewise_weight_updates,linucb_pt_lookup,linucb_pt_hit,linucb_pt_insert,linucb_predict_called,linucb_predict_explore,linucb_predict_exploit,linucb_predict_predicted,linucb_predict_multi_deg_called,linucb_predict_multi_deg_issued,linucb_predict_gating_checked,linucb_predict_gating_suppressed,linucb_reward_called,linucb_reward_pt_found,linucb_reward_correct_timely,linucb_reward_correct_untimely,linucb_reward_incorrect,linucb_learn_called,linucb_learn_positive,linucb_learn_negative,linucb_featurewise_pooled_predicts,linucb_featurewise_weight_updates,linucb_suppress_called,linucb_suppress_suppressed,stride_tracker_lookup,stride_tracker_hit,stride_stride_pos,stride_stride_neg,stride_pref_generated,stride_pref_stride_match,Filter
605.mcf_s-994B,tsetlin_MTPS4800,0.20651,100000002,484232812,7467990,1370201,6097789,2633418,626915,2006503,611,58608,9370932,2107079,7263853,3680435,906520,2773915,7063916,7063916,321787,4922258,141769,5246426,0,215.4531,92.54309,13.84063,70.61105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13453437,3487545,4218365,4326586,45107,4281479,7063916,3717267,3346486,4326586,684128,194037,490091,3097949,4217872,710267,3097949,4326586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.mcf_s-994B,meta_selector_MTPS4800,0.21109,100000002,473731666,7267365,1495493,5771872,2353135,566985,1786150,619,60904,9907742,2843450,7064292,3680448,1051087,2629361,8302675,8302655,511501,4696340,278783,5210289,20,207.4842,92.54309,13.84063,70.12539,2062752,2149078,114773,47.67602,49.67126,2.65273,1.46414,0.75274,0.01094,0,0.02478,0,4326603,114124,114773,647762,194241,3369827,355973,588,0.05,13419926,2645344,4215020,4326603,45099,4281504,7060966,3716266,3344610,4326603,694860,185712,509148,3089727,4214483,720626,3089727,4326603,0,13686115,3135054,4236922,4326603,43555,4283048,8295514,4059464,4235972,4216274,0,4326603,1645905,254935,1390970,2376582,4235403,1737662,2376582,4326603,0,4216274,0,4326603,4326517,2218271,2106447,72108,36526,0
605.mcf_s-994B,tsetlin_no_dyn_deg,0.2123,100000002,471038876,5239876,1117348,4122528,2555785,659376,1896409,415,54300,6767656,1722249,5045407,3680444,1004898,2675546,3580478,3580478,241717,2533101,120873,2776885,0,201.71202,92.54309,13.84063,70.39309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10835686,3507675,4228437,4326598,45108,4281490,3580478,0,0,4326598,643359,232330,411029,2925905,4227950,699541,2925905,4326598,3627873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.mcf_s-994B,linucb_no_dyn_deg,0.22703,100000002,440462696,4308615,1356087,2952528,1948797,589051,1359746,564,55749,6717664,2595190,4122474,3680448,1386614,2293834,4147960,4147960,608266,1593798,347418,2203543,0,173.65302,92.54309,13.84063,69.37954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10752901,4098695,4251804,4326601,21613,4304988,4147960,0,0,4299424,0,4326601,1820355,604008,1216347,2326248,4251473,1884312,2326248,4326601,4323074,4299424,0,0,0,0,0,0,0,0
605.mcf_s-994B,tsetlin_no_featurewise,0.20635,100000002,484606180,6791266,1155424,5635842,2703674,629043,2074631,518,54956,8375339,1786080,6589259,3680444,904266,2776178,5455955,5455955,260388,4201062,73422,4463846,0,220.95555,92.54309,13.84063,70.88439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12028703,2977760,4193121,4326594,45109,4281485,5455955,2989935,2386693,4326594,428937,146971,281966,2698384,4192629,454282,2698384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.mcf_s-994B,linucb_no_featurewise,0.22876,100000002,437136716,3932518,1143475,2789043,1908066,579161,1328905,447,55259,6407166,2657540,3749626,3680444,1431007,2249437,3907296,3907296,607842,1222890,343782,1832116,0,177.08527,92.54309,13.84063,69.50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115751,3748968,4246332,4326599,21586,4305013,3907296,31337,30527,4145360,0,4326599,1863535,577970,1285565,1962096,4246017,1935369,1962096,0,0,4145360,0,0,0,0,0,0,0,0
605.mcf_s-994B,meta_selector_no_explore,0.21025,100000002,475628412,7171669,1482404,5689265,2354700,569753,1784947,607,59664,9785875,2816871,6969004,3680440,1049702,2630738,8171482,8171482,502360,4610690,278619,5115467,0,212.74607,92.54309,13.84063,70.19175,2086536,2125180,114876,48.22586,49.11903,2.65512,1.68928,0.70702,0.00133,1e-05,0.02431,0,4326592,114269,114876,657568,0,3554148,354620,413,0,13318106,2652958,4216107,4326592,45099,4281493,6934944,3591302,3224878,4326592,690356,185331,505025,3087790,4215632,715700,3087790,4326592,0,13587173,3102402,4237276,4326592,43243,4283349,8164407,3930850,4108609,4212221,0,4326592,1641233,248210,1393023,2373983,4234634,1734967,2373983,4326592,0,4212221,0,4326592,4326506,2218197,2106511,72106,36526,0
605.mcf_s-994B,linucb_no_suppress,0.227,100000002,440531639,4308636,1355816,2952820,1948621,587989,1360632,598,55654,6718064,2595568,4122496,3680452,1386718,2293734,4149199,4149199,608151,1594845,347492,2204471,0,173.66701,92.54309,13.84063,69.38419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10754516,4099369,4251556,4326605,21618,4304987,4149199,1237,808,0,0,4326605,1820532,603871,1216661,2326682,4251226,1884329,2326682,4326605,4323692,4299731,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,nopref,0.22768,100000000,439213019,2276495,1051116,1225379,1320421,417422,902999,118690,203690,3090951,1562767,1528184,1870894,550470,1320424,0,0,0,0,0,0,0,157.75427,96.0991,5.8203,82.49236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,spp,0.22842,100000000,437793296,2470159,1161962,1308197,1319727,453367,866360,118521,175309,3145823,1618265,1527558,1870911,551162,1319749,400482,400482,128,117,46,245,0,153.43007,96.0991,5.8203,82.51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,bingo,0.23784,100000000,420444495,5011968,2414345,2597623,1108763,562324,546439,93111,125026,4132550,2235719,1896831,1870919,758792,1112127,4123358,4123358,299101,410070,4508,709870,0,141.82006,96.0991,5.8203,82.38158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,mlop,0.23227,100000000,430542327,3413693,1479333,1934360,1320135,578949,741186,91050,171151,3103339,1575400,1527939,1870876,550738,1320138,1545898,1545898,0,0,0,0,0,135.58532,96.0991,5.8203,82.59215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,pythia,0.23461,100000000,426231344,3102784,1396485,1706299,1071096,384708,686388,95214,189230,4826388,2493830,2332558,1870779,787852,1082927,2257511,2257511,432218,898393,16043,1331887,0,157.46974,96.0991,5.8203,82.57788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,linucb,0.23303,100000000,429121861,3054435,1378955,1675480,1153367,405068,748299,101720,184397,4495836,2213592,2282244,1870715,703905,1166810,1884310,1884310,312889,832003,17909,1146151,0,156.87703,96.0991,5.8203,82.55368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5390546,1734965,2119913,2241830,11227,2230603,1884310,3225,3662,2049631,0,2241830,469776,229701,240075,1297352,2119481,601221,1297352,2241830,0,2049631,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,tsetlin,0.22968,100000000,435386176,4510644,1721558,2789086,1207427,438416,769011,104018,205005,5923297,2216426,3706871,1870754,655086,1215668,3563761,3563759,332002,2428624,10085,2762849,2,174.33316,96.0991,5.8203,82.60753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004589,1778346,2167972,2241871,24348,2217523,3563761,1877057,1685272,2241871,300538,163469,137069,1621909,2167483,313356,1621909,2241871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,meta_selector,0.23154,100000000,431892297,4449714,1750272,2699442,1143890,419752,724138,99831,196009,6276503,2626885,3649618,1870714,713887,1156827,4110078,4110077,420216,2364562,16097,2786818,1,172.26645,96.0991,5.8203,82.59918,1076050,1062629,103150,47.99876,47.40009,4.60115,0.98118,0.94914,0,0,0.01205,0,2241829,102526,103150,555540,94420,1488719,158152,769,0.05,7033917,1364723,2167562,2241829,24297,2217532,3572292,1882226,1689090,2241829,299748,133902,165846,1632198,2166946,311919,1632198,2241829,0,6976748,1306226,2132344,2241829,22328,2219501,3592685,1837685,1754069,2029276,0,2241829,434234,132489,301745,1296542,2130407,552798,1296542,2241829,0,2029276,0,2241829,2166411,1257793,820982,27716,15592,0
620.omnetpp_s-141B,nopref_MTPS600,0.22543,100000000,443595928,2276378,1051003,1225375,1320421,417429,902992,118691,203692,3090788,1562605,1528183,1870888,550464,1320424,0,0,0,0,0,0,0,165.98489,96.0991,5.8203,82.47984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,spp_MTPS600,0.22615,100000000,442181458,2470275,1162324,1307951,1319733,453214,866519,118334,174721,3146174,1618648,1527526,1870918,551164,1319754,402562,402562,115,111,46,226,0,161.36365,96.0991,5.8203,82.50068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,bingo_MTPS600,0.2237,100000000,447031172,4996851,2402129,2594722,1108842,549965,558877,93095,125857,4123741,2226556,1897185,1871035,750130,1120905,4121998,4121998,290365,410304,13352,701374,0,195.59084,96.0991,5.8203,82.43711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,mlop_MTPS600,0.22901,100000000,436653567,3404515,1471945,1932570,1320160,572890,747270,91214,171664,3103303,1575357,1527946,1870903,550740,1320163,1543205,1543205,0,0,0,0,0,145.87245,96.0991,5.8203,82.59928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,pythia_MTPS600,0.23258,100000000,429954425,3104504,1390926,1713578,1069090,386781,682309,96811,191921,4741829,2408034,2333795,1870826,776763,1094063,2173794,2173794,416630,899270,30887,1317197,0,176.37319,96.0991,5.8203,82.60542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,linucb_MTPS600,0.22945,100000000,435820816,3108289,1348281,1760008,1176920,407478,769442,105415,189481,4463186,2128605,2334581,1870762,672345,1198417,1849583,1849583,271510,881329,26857,1154119,0,179.20791,96.0991,5.8203,82.55958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358629,1702274,2125000,2241877,11065,2230812,1849583,3581,3827,2043079,0,2241877,434320,201339,232981,1304703,2124572,551339,1304703,2241877,0,2043079,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,tsetlin_MTPS600,0.22516,100000000,444122192,4213842,1643296,2570546,1210298,434141,776157,103821,200366,5545829,2131412,3414417,1870762,643579,1227183,3182904,3182902,305545,2153102,19120,2460692,2,207.09356,96.0991,5.8203,82.62631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6712074,1803170,2168188,2241879,24348,2217531,3182904,1443098,1295003,2241879,299927,160760,139167,1639583,2167762,312324,1639583,2241879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,meta_selector_MTPS600,0.22732,100000000,439909294,4149772,1679780,2469992,1151654,418289,733365,96529,195421,5865210,2511391,3353819,1870754,694818,1175936,3686894,3686893,389801,2084649,28514,2476497,1,201.67089,96.0991,5.8203,82.60941,1079780,1052652,109437,48.16428,46.95422,4.88151,0.9703,1.01261,0.01532,0.0005,0.01045,0,2241869,108759,109437,596733,92066,1443633,153441,716,0.05,6721221,1365187,2168695,2241869,24299,2217570,3202021,1472923,1320138,2241869,297396,130798,166598,1631417,2168060,309687,1631417,2241869,0,6601641,1266250,2144842,2241869,22146,2219723,3144162,1406590,1357914,1949050,0,2241869,423002,125007,297995,1220049,2142893,578394,1220049,2241869,0,1949050,0,2241869,2166380,1257707,821068,27708,15588,0
620.omnetpp_s-141B,nopref_MTPS4800,0.22795,100000000,438690097,2276495,1051130,1225365,1320420,417438,902982,118690,203693,3090946,1562762,1528184,1870889,550466,1320423,0,0,0,0,0,0,0,156.65346,96.0991,5.8203,82.49119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,spp_MTPS4800,0.2287,100000000,437252727,2469146,1160818,1308328,1319768,453635,866133,118513,176067,3145545,1617958,1527587,1870920,551131,1319789,399345,399345,122,125,45,247,0,152.35241,96.0991,5.8203,82.51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,bingo_MTPS4800,0.23863,100000000,419063796,5016583,2419562,2597021,1108468,567644,540824,93217,123485,4134306,2237488,1896818,1870894,759447,1111447,4123656,4123656,299594,410171,4119,710472,0,136.52572,96.0991,5.8203,82.37563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,mlop_MTPS4800,0.23257,100000000,429976360,3413783,1479356,1934427,1320134,578912,741222,91004,171054,3103339,1575399,1527940,1870868,550731,1320137,1545901,1545901,0,0,0,0,0,134.43927,96.0991,5.8203,82.58924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,pythia_MTPS4800,0.23495,100000000,425627817,3126543,1404677,1721866,1063447,383908,679539,94015,185639,4886268,2530622,2355646,1870790,795433,1075357,2329928,2329928,442966,919958,15473,1364243,0,155.15211,96.0991,5.8203,82.57924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,linucb_MTPS4800,0.23338,100000000,428485191,3058960,1376313,1682647,1152439,405285,747154,101876,184735,4499544,2212937,2286607,1870682,704744,1165938,1888626,1888626,313492,836125,17940,1150898,0,154.88043,96.0991,5.8203,82.55667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399391,1740722,2120352,2241797,11143,2230654,1888626,2866,3375,2055343,0,2241797,471016,230716,240300,1304580,2119921,599220,1304580,2241797,0,2055343,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,tsetlin_MTPS4800,0.22999,100000000,434808010,4510939,1721282,2789657,1210112,439167,770945,103879,203847,5918162,2211302,3706860,1870733,652956,1217777,3557464,3557462,330113,2428456,9523,2760780,2,169.43034,96.0991,5.8203,82.60828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000227,1776544,2167461,2241850,24348,2217502,3557464,1875707,1681751,2241850,297880,162470,135410,1622517,2166992,310630,1622517,2241850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,meta_selector_MTPS4800,0.23176,100000000,431477693,4451984,1749321,2702663,1146463,419841,726622,100399,196400,6279522,2627804,3651718,1870728,712254,1158474,4110310,4110309,418116,2365777,15181,2785946,1,167.50557,96.0991,5.8203,82.59398,1074584,1061812,105447,47.93306,47.36335,4.70359,0.92181,0.961,0,0.00046,0.01223,0,2241843,104823,105447,560652,94049,1481695,157419,759,0.05,7029678,1361840,2167623,2241843,24298,2217545,3567034,1879957,1687077,2241843,299444,134047,165397,1624202,2167013,312147,1624202,2241843,0,6970601,1301047,2131214,2241843,22375,2219468,3586581,1832183,1754398,2018306,0,2241843,430616,132130,298486,1285089,2129280,555586,1285089,2241843,0,2018306,0,2241843,2166016,1257651,820933,27713,15591,0
620.omnetpp_s-141B,tsetlin_no_dyn_deg,0.22994,100000000,434887778,3422896,1385005,2037891,1230924,428368,802556,104787,198307,4515605,1876504,2639101,1870776,633464,1237312,1788634,1788634,227877,1226301,7948,1455740,0,167.06088,96.0991,5.8203,82.55697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599529,1796305,2173652,2241900,24299,2217601,1788634,0,0,2241900,278146,176186,101960,1506946,2173218,306784,1506946,2241900,1815528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,linucb_no_dyn_deg,0.23427,100000000,426865612,3080002,1405614,1674388,1118360,394933,723427,89248,187489,4636739,2329514,2307225,1870669,736048,1134621,2084847,2084847,381517,855550,22261,1238327,0,155.45421,96.0991,5.8203,82.56052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671327,1889938,2135407,2241780,11079,2230701,2084847,0,0,2219780,0,2241780,545238,272043,273195,1532677,2134995,582593,1532677,2241780,2153661,2219780,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,tsetlin_no_featurewise,0.22787,100000000,438849613,4258652,1529392,2729260,1280035,447468,832567,111497,222078,5392299,1933976,3458323,1870770,585627,1285143,2837455,2837455,212858,2146215,6148,2361114,0,178.33918,96.0991,5.8203,82.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301294,1553768,2156910,2241892,24287,2217605,2837455,1576428,1260308,2241892,175235,107340,67895,1445263,2156439,191080,1445263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,linucb_no_featurewise,0.23356,100000000,428149816,3217738,1429931,1787807,1128351,408057,720294,101184,189465,4628441,2187729,2440712,1870697,729560,1141137,1998862,1998862,355692,1002225,16792,1359279,0,158.10816,96.0991,5.8203,82.54195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5734986,1979381,2106602,2241811,11067,2230744,1998862,205,175,2193815,0,2241811,485037,267254,217783,1491660,2106178,522860,1491660,0,0,2193815,0,0,0,0,0,0,0,0
620.omnetpp_s-141B,meta_selector_no_explore,0.23165,100000000,431681222,4441358,1753725,2687633,1141697,420378,721319,99662,196645,6278995,2637871,3641124,1870685,716003,1154682,4118678,4118672,424493,2354382,16108,2781033,6,171.88876,96.0991,5.8203,82.59806,1055792,1081683,104321,47.09581,48.25074,4.65346,0.90797,0.81051,0.00646,0,0.01244,0,2241796,103698,104321,569879,0,1567596,157273,802,0,7026323,1355040,2168032,2241796,24294,2217502,3571820,1881256,1689643,2241796,297180,133857,163323,1631995,2167474,309169,1631995,2241796,0,6955455,1307300,2132064,2241796,22371,2219425,3578350,1822064,1755456,2000631,0,2241796,437695,135650,302045,1256747,2129639,574168,1256747,2241796,0,2000631,0,2241796,2166094,1257520,821091,27825,15705,0
620.omnetpp_s-141B,linucb_no_suppress,0.23427,100000000,426862977,3080098,1406063,1674035,1118369,395077,723292,89263,187086,4636400,2329115,2307285,1870682,736042,1134640,2085155,2085155,381459,856230,22306,1238945,0,155.47815,96.0991,5.8203,82.5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671672,1889860,2135202,2241790,11207,2230583,2085155,1176,806,0,0,2241790,545026,271984,273042,1532167,2134791,582476,1532167,2241790,2153180,2219354,0,0,0,0,0,0,0,0
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref,0.9979,40000000,40084255,214694,560,214134,71568,0,71568,71568,70998,214704,71568,143136,71568,0,71568,0,0,0,0,0,0,0,148.21712,98.83182,2.67535,124.38181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp,1.36555,40000000,29292182,677587,463452,214135,19103,17501,1602,71568,70998,267169,124033,143136,71568,52465,19103,643881,643881,65554,0,0,65555,0,97.52203,98.83182,2.67535,124.33455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo,1.37319,40000000,29129340,214700,550,214150,2237,0,2237,71568,70998,284051,140899,143152,71568,69331,2237,82739,82739,82713,0,0,82739,0,245.21431,98.83182,2.67535,124.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop,1.38164,40000000,28951205,214678,544,214134,1118,0,1118,71568,70998,285154,142018,143136,71568,70450,1118,87955,87955,87556,0,0,87572,0,163.96285,98.83182,2.67535,124.32029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
